angry0,angry1,angry2,box0,box1,box2,disgust0,disgust1,disgust2,fear0,fear1,fear2,happy0,happy1,happy2,neutral0,neutral1,neutral2,sad0,sad1,sad2,surprise0,surprise1,surprise2
0.13,,,"[901, 144, 159, 214]",,,0.0,,,0.05,,,0.0,,,0.26,,,0.55,,,0.01,,
0.09,,,"[899, 140, 163, 221]",,,0.0,,,0.07,,,0.0,,,0.28,,,0.52,,,0.04,,
0.07,,,"[899, 141, 167, 227]",,,0.0,,,0.05,,,0.0,,,0.31,,,0.54,,,0.02,,
0.13,,,"[897, 143, 167, 226]",,,0.0,,,0.08,,,0.01,,,0.27,,,0.47,,,0.04,,
0.11,,,"[900, 147, 164, 219]",,,0.0,,,0.04,,,0.01,,,0.32,,,0.51,,,0.01,,
0.1,,,"[900, 144, 166, 221]",,,0.0,,,0.03,,,0.01,,,0.27,,,0.58,,,0.02,,
0.06,,,"[898, 148, 166, 221]",,,0.0,,,0.03,,,0.01,,,0.37,,,0.52,,,0.01,,
0.07,,,"[898, 147, 166, 220]",,,0.0,,,0.06,,,0.02,,,0.4,,,0.41,,,0.04,,
0.06,,,"[898, 149, 165, 220]",,,0.0,,,0.03,,,0.01,,,0.29,,,0.6,,,0.01,,
0.07,,,"[895, 151, 164, 216]",,,0.0,,,0.03,,,0.01,,,0.35,,,0.51,,,0.01,,
0.05,,,"[892, 146, 169, 228]",,,0.0,,,0.03,,,0.05,,,0.5,,,0.35,,,0.02,,
0.09,,,"[894, 150, 167, 219]",,,0.0,,,0.04,,,0.03,,,0.55,,,0.25,,,0.04,,
0.1,,,"[893, 149, 167, 221]",,,0.0,,,0.04,,,0.04,,,0.44,,,0.34,,,0.03,,
0.12,,,"[892, 134, 170, 233]",,,0.0,,,0.04,,,0.21,,,0.22,,,0.35,,,0.06,,
0.16,,,"[892, 145, 163, 221]",,,0.0,,,0.06,,,0.03,,,0.18,,,0.54,,,0.04,,
0.12,,,"[889, 144, 164, 223]",,,0.0,,,0.1,,,0.09,,,0.22,,,0.39,,,0.07,,
0.11,,,"[888, 142, 171, 229]",,,0.0,,,0.28,,,0.04,,,0.09,,,0.42,,,0.05,,
0.06,,,"[887, 142, 165, 224]",,,0.0,,,0.09,,,0.12,,,0.16,,,0.43,,,0.14,,
0.06,,,"[886, 142, 166, 223]",,,0.0,,,0.23,,,0.21,,,0.11,,,0.23,,,0.16,,
0.12,,,"[885, 141, 167, 224]",,,0.0,,,0.15,,,0.36,,,0.08,,,0.11,,,0.18,,
0.11,,,"[886, 147, 165, 221]",,,0.0,,,0.12,,,0.03,,,0.25,,,0.44,,,0.05,,
0.09,,,"[884, 144, 166, 224]",,,0.0,,,0.22,,,0.06,,,0.32,,,0.24,,,0.07,,
0.18,,,"[881, 141, 167, 225]",,,0.0,,,0.31,,,0.04,,,0.19,,,0.21,,,0.07,,
0.09,,,"[886, 145, 163, 226]",,,0.0,,,0.13,,,0.03,,,0.48,,,0.26,,,0.02,,
0.08,,,"[883, 148, 161, 221]",,,0.0,,,0.21,,,0.01,,,0.46,,,0.23,,,0.02,,
0.25,,,"[884, 159, 160, 212]",,,0.0,,,0.25,,,0.0,,,0.23,,,0.22,,,0.04,,
0.2,,,"[884, 151, 161, 225]",,,0.0,,,0.26,,,0.01,,,0.34,,,0.17,,,0.03,,
0.2,,,"[878, 150, 167, 225]",,,0.0,,,0.27,,,0.0,,,0.16,,,0.36,,,0.01,,
0.11,,,"[877, 148, 169, 228]",,,0.0,,,0.22,,,0.01,,,0.27,,,0.37,,,0.03,,
0.21,,,"[876, 150, 168, 227]",,,0.0,,,0.2,,,0.0,,,0.22,,,0.35,,,0.02,,
0.08,,,"[872, 148, 170, 229]",,,0.0,,,0.29,,,0.01,,,0.35,,,0.22,,,0.04,,
0.08,,,"[876, 142, 171, 235]",,,0.0,,,0.58,,,0.0,,,0.11,,,0.13,,,0.1,,
0.09,,,"[873, 149, 166, 226]",,,0.0,,,0.35,,,0.0,,,0.33,,,0.2,,,0.02,,
0.08,,,"[876, 144, 168, 234]",,,0.0,,,0.17,,,0.0,,,0.37,,,0.33,,,0.05,,
0.11,,,"[875, 149, 166, 226]",,,0.0,,,0.24,,,0.0,,,0.31,,,0.3,,,0.04,,
0.12,,,"[875, 144, 168, 234]",,,0.0,,,0.15,,,0.0,,,0.32,,,0.37,,,0.04,,
0.08,,,"[874, 148, 167, 224]",,,0.0,,,0.17,,,0.0,,,0.26,,,0.43,,,0.05,,
0.07,,,"[878, 145, 166, 233]",,,0.0,,,0.19,,,0.0,,,0.41,,,0.32,,,0.02,,
0.12,,,"[875, 144, 170, 233]",,,0.0,,,0.26,,,0.0,,,0.22,,,0.3,,,0.1,,
0.13,,,"[880, 145, 166, 232]",,,0.0,,,0.26,,,0.0,,,0.31,,,0.27,,,0.03,,
0.06,,,"[877, 151, 165, 218]",,,0.01,,,0.11,,,0.0,,,0.14,,,0.64,,,0.04,,
0.1,,,"[876, 152, 169, 226]",,,0.01,,,0.17,,,0.0,,,0.13,,,0.49,,,0.11,,
0.05,,,"[876, 147, 171, 226]",,,0.0,,,0.06,,,0.0,,,0.19,,,0.62,,,0.07,,
0.07,,,"[879, 148, 165, 221]",,,0.01,,,0.19,,,0.0,,,0.09,,,0.53,,,0.1,,
0.22,,,"[878, 141, 169, 229]",,,0.01,,,0.2,,,0.0,,,0.1,,,0.38,,,0.1,,
0.21,,,"[885, 142, 164, 232]",,,0.01,,,0.21,,,0.0,,,0.17,,,0.31,,,0.1,,
0.27,,,"[880, 139, 172, 237]",,,0.0,,,0.22,,,0.0,,,0.19,,,0.22,,,0.09,,
0.2,,,"[881, 144, 169, 228]",,,0.0,,,0.21,,,0.0,,,0.19,,,0.34,,,0.06,,
0.21,,,"[880, 144, 169, 229]",,,0.0,,,0.29,,,0.0,,,0.09,,,0.3,,,0.1,,
0.1,,,"[882, 142, 168, 230]",,,0.0,,,0.33,,,0.0,,,0.18,,,0.32,,,0.07,,
0.08,,,"[884, 139, 167, 233]",,,0.0,,,0.22,,,0.0,,,0.27,,,0.37,,,0.05,,
0.08,,,"[884, 140, 168, 231]",,,0.0,,,0.32,,,0.0,,,0.2,,,0.3,,,0.09,,
0.11,,,"[884, 146, 171, 228]",,,0.0,,,0.38,,,0.0,,,0.21,,,0.24,,,0.05,,
0.06,,,"[886, 142, 169, 224]",,,0.0,,,0.45,,,0.0,,,0.17,,,0.2,,,0.12,,
0.11,,,"[890, 141, 169, 221]",,,0.0,,,0.49,,,0.0,,,0.11,,,0.2,,,0.08,,
0.11,,,"[890, 139, 165, 229]",,,0.0,,,0.31,,,0.0,,,0.17,,,0.33,,,0.07,,
0.04,,,"[887, 138, 172, 234]",,,0.0,,,0.2,,,0.0,,,0.2,,,0.52,,,0.04,,
0.04,,,"[889, 138, 170, 231]",,,0.0,,,0.24,,,0.0,,,0.19,,,0.47,,,0.05,,
0.03,,,"[890, 139, 170, 230]",,,0.0,,,0.27,,,0.0,,,0.23,,,0.45,,,0.03,,
0.04,,,"[890, 139, 175, 234]",,,0.0,,,0.49,,,0.0,,,0.11,,,0.3,,,0.06,,
0.07,,,"[894, 144, 170, 226]",,,0.0,,,0.48,,,0.0,,,0.2,,,0.2,,,0.06,,
0.08,,,"[895, 145, 170, 225]",,,0.0,,,0.62,,,0.0,,,0.1,,,0.13,,,0.06,,
0.09,,,"[893, 140, 171, 227]",,,0.0,,,0.45,,,0.0,,,0.23,,,0.17,,,0.06,,
0.08,,,"[898, 142, 167, 219]",,,0.0,,,0.6,,,0.0,,,0.12,,,0.07,,,0.13,,
0.1,,,"[898, 142, 168, 222]",,,0.0,,,0.55,,,0.0,,,0.16,,,0.13,,,0.05,,
0.11,,,"[899, 141, 168, 222]",,,0.0,,,0.6,,,0.0,,,0.14,,,0.08,,,0.06,,
0.07,,,"[900, 139, 168, 222]",,,0.0,,,0.75,,,0.0,,,0.06,,,0.05,,,0.08,,
0.11,,,"[900, 139, 168, 223]",,,0.0,,,0.59,,,0.0,,,0.14,,,0.08,,,0.07,,
0.09,,,"[900, 135, 168, 223]",,,0.0,,,0.41,,,0.0,,,0.25,,,0.2,,,0.05,,
0.07,,,"[901, 136, 168, 222]",,,0.0,,,0.43,,,0.0,,,0.26,,,0.2,,,0.03,,
0.09,,,"[902, 136, 167, 222]",,,0.0,,,0.57,,,0.0,,,0.16,,,0.13,,,0.04,,
0.08,,,"[901, 135, 167, 223]",,,0.0,,,0.53,,,0.0,,,0.19,,,0.15,,,0.05,,
0.03,,,"[900, 143, 164, 221]",,,0.0,,,0.49,,,0.0,,,0.34,,,0.11,,,0.03,,
0.05,,,"[900, 146, 160, 215]",,,0.0,,,0.46,,,0.0,,,0.32,,,0.12,,,0.05,,
0.09,,,"[905, 144, 158, 209]",,,0.0,,,0.46,,,0.0,,,0.14,,,0.27,,,0.04,,
0.08,,,"[896, 138, 168, 222]",,,0.0,,,0.41,,,0.0,,,0.24,,,0.22,,,0.05,,
0.06,,,"[896, 136, 168, 222]",,,0.0,,,0.3,,,0.0,,,0.38,,,0.23,,,0.04,,
0.04,,,"[897, 141, 165, 219]",,,0.0,,,0.21,,,0.0,,,0.41,,,0.31,,,0.01,,
0.06,,,"[900, 132, 168, 223]",,,0.0,,,0.7,,,0.0,,,0.08,,,0.14,,,0.02,,
0.07,,,"[905, 144, 160, 210]",,,0.0,,,0.29,,,0.0,,,0.33,,,0.3,,,0.02,,
0.09,,,"[905, 143, 160, 210]",,,0.0,,,0.31,,,0.0,,,0.34,,,0.23,,,0.03,,
0.05,,,"[903, 142, 161, 212]",,,0.0,,,0.46,,,0.0,,,0.27,,,0.14,,,0.08,,
0.03,,,"[897, 139, 164, 217]",,,0.0,,,0.29,,,0.0,,,0.41,,,0.25,,,0.02,,
0.08,,,"[904, 142, 161, 209]",,,0.0,,,0.53,,,0.0,,,0.22,,,0.13,,,0.03,,
0.08,,,"[904, 142, 161, 210]",,,0.0,,,0.52,,,0.0,,,0.23,,,0.14,,,0.03,,
0.05,,,"[903, 142, 160, 211]",,,0.0,,,0.61,,,0.0,,,0.2,,,0.11,,,0.04,,
0.05,,,"[903, 141, 161, 212]",,,0.0,,,0.6,,,0.0,,,0.21,,,0.1,,,0.03,,
0.05,,,"[904, 142, 161, 211]",,,0.0,,,0.56,,,0.0,,,0.24,,,0.11,,,0.03,,
0.09,,,"[905, 141, 161, 209]",,,0.0,,,0.53,,,0.0,,,0.25,,,0.11,,,0.02,,
0.09,,,"[905, 140, 161, 210]",,,0.0,,,0.63,,,0.0,,,0.17,,,0.09,,,0.03,,
0.06,,,"[904, 141, 160, 210]",,,0.0,,,0.63,,,0.0,,,0.18,,,0.09,,,0.04,,
0.09,,,"[905, 142, 161, 208]",,,0.0,,,0.56,,,0.0,,,0.21,,,0.09,,,0.05,,
0.07,,,"[903, 141, 161, 210]",,,0.0,,,0.6,,,0.0,,,0.2,,,0.09,,,0.04,,
0.07,,,"[904, 141, 160, 210]",,,0.0,,,0.58,,,0.0,,,0.22,,,0.11,,,0.03,,
0.05,,,"[903, 141, 161, 210]",,,0.0,,,0.57,,,0.0,,,0.23,,,0.11,,,0.05,,
0.08,,,"[905, 142, 160, 208]",,,0.0,,,0.46,,,0.0,,,0.31,,,0.12,,,0.02,,
0.08,,,"[904, 143, 160, 207]",,,0.0,,,0.47,,,0.0,,,0.3,,,0.14,,,0.02,,
0.06,,,"[903, 145, 159, 206]",,,0.0,,,0.37,,,0.0,,,0.3,,,0.24,,,0.03,,
0.06,,,"[904, 143, 160, 208]",,,0.0,,,0.57,,,0.0,,,0.22,,,0.12,,,0.03,,
0.07,,,"[902, 142, 161, 210]",,,0.0,,,0.53,,,0.0,,,0.23,,,0.11,,,0.05,,
0.09,,,"[903, 143, 161, 207]",,,0.0,,,0.5,,,0.0,,,0.25,,,0.13,,,0.03,,
0.08,,,"[903, 143, 160, 206]",,,0.0,,,0.48,,,0.0,,,0.29,,,0.13,,,0.02,,
0.08,,,"[901, 141, 161, 209]",,,0.0,,,0.53,,,0.0,,,0.24,,,0.12,,,0.03,,
0.08,,,"[901, 141, 160, 210]",,,0.0,,,0.46,,,0.0,,,0.29,,,0.14,,,0.03,,
0.07,,,"[900, 140, 161, 212]",,,0.0,,,0.44,,,0.0,,,0.32,,,0.14,,,0.03,,
0.1,,,"[900, 139, 160, 211]",,,0.0,,,0.54,,,0.0,,,0.21,,,0.09,,,0.06,,
0.1,,,"[900, 138, 161, 212]",,,0.0,,,0.48,,,0.0,,,0.28,,,0.07,,,0.07,,
0.12,,,"[899, 139, 161, 212]",,,0.0,,,0.46,,,0.0,,,0.25,,,0.12,,,0.04,,
0.09,,,"[899, 139, 161, 212]",,,0.0,,,0.5,,,0.0,,,0.23,,,0.13,,,0.04,,
0.05,,,"[898, 139, 162, 213]",,,0.0,,,0.46,,,0.0,,,0.32,,,0.13,,,0.04,,
0.08,,,"[899, 139, 161, 212]",,,0.0,,,0.42,,,0.0,,,0.32,,,0.14,,,0.05,,
0.08,,,"[899, 139, 162, 212]",,,0.0,,,0.39,,,0.0,,,0.34,,,0.13,,,0.06,,
0.11,,,"[900, 140, 161, 208]",,,0.0,,,0.36,,,0.0,,,0.31,,,0.17,,,0.05,,
0.05,,,"[902, 140, 160, 209]",,,0.0,,,0.24,,,0.0,,,0.4,,,0.29,,,0.02,,
0.03,,,"[896, 140, 160, 214]",,,0.0,,,0.18,,,0.0,,,0.37,,,0.41,,,0.01,,
0.08,,,"[904, 141, 160, 208]",,,0.0,,,0.27,,,0.0,,,0.3,,,0.33,,,0.01,,
0.13,,,"[903, 140, 161, 206]",,,0.0,,,0.41,,,0.0,,,0.19,,,0.26,,,0.01,,
0.08,,,"[901, 137, 165, 213]",,,0.0,,,0.37,,,0.0,,,0.3,,,0.22,,,0.02,,
0.05,,,"[898, 138, 163, 216]",,,0.0,,,0.23,,,0.0,,,0.48,,,0.19,,,0.04,,
0.07,,,"[899, 134, 163, 221]",,,0.0,,,0.16,,,0.0,,,0.42,,,0.31,,,0.03,,
0.06,,,"[899, 132, 163, 223]",,,0.0,,,0.13,,,0.0,,,0.47,,,0.32,,,0.02,,
0.11,,,"[900, 132, 161, 222]",,,0.0,,,0.15,,,0.0,,,0.47,,,0.24,,,0.04,,
0.05,,,"[897, 133, 169, 225]",,,0.0,,,0.19,,,0.0,,,0.4,,,0.25,,,0.1,,
0.17,,,"[897, 132, 166, 223]",,,0.0,,,0.17,,,0.0,,,0.35,,,0.23,,,0.07,,
0.08,,,"[896, 131, 168, 226]",,,0.0,,,0.16,,,0.0,,,0.35,,,0.27,,,0.13,,
0.06,,,"[896, 131, 167, 225]",,,0.0,,,0.13,,,0.0,,,0.46,,,0.27,,,0.08,,
0.08,,,"[897, 131, 166, 226]",,,0.0,,,0.19,,,0.0,,,0.3,,,0.29,,,0.13,,
0.08,,,"[896, 130, 167, 226]",,,0.0,,,0.16,,,0.0,,,0.3,,,0.27,,,0.19,,
0.07,,,"[897, 132, 166, 224]",,,0.0,,,0.21,,,0.0,,,0.31,,,0.32,,,0.08,,
0.07,,,"[897, 132, 167, 225]",,,0.0,,,0.17,,,0.0,,,0.29,,,0.36,,,0.09,,
0.09,,,"[898, 134, 160, 220]",,,0.0,,,0.17,,,0.0,,,0.39,,,0.32,,,0.03,,
0.12,,,"[897, 131, 164, 221]",,,0.0,,,0.19,,,0.0,,,0.28,,,0.38,,,0.03,,
0.1,,,"[898, 134, 163, 219]",,,0.0,,,0.14,,,0.0,,,0.32,,,0.42,,,0.01,,
0.13,,,"[897, 135, 159, 213]",,,0.0,,,0.16,,,0.0,,,0.39,,,0.3,,,0.02,,
0.13,0.06,,"[898, 136, 157, 212]","[930, 814, 66, 75]",,0.0,0.0,,0.18,0.01,,0.0,0.57,,0.33,0.21,,0.35,0.15,,0.02,0.01,
0.21,,,"[896, 131, 164, 222]",,,0.0,,,0.15,,,0.0,,,0.3,,,0.32,,,0.01,,
0.17,,,"[897, 137, 159, 213]",,,0.0,,,0.09,,,0.0,,,0.41,,,0.28,,,0.04,,
0.24,,,"[898, 136, 159, 214]",,,0.0,,,0.12,,,0.0,,,0.37,,,0.24,,,0.02,,
0.13,,,"[898, 134, 164, 224]",,,0.0,,,0.13,,,0.0,,,0.41,,,0.32,,,0.01,,
0.21,,,"[899, 137, 159, 214]",,,0.0,,,0.13,,,0.0,,,0.39,,,0.26,,,0.01,,
0.16,,,"[897, 133, 167, 226]",,,0.0,,,0.13,,,0.0,,,0.31,,,0.38,,,0.02,,
0.21,,,"[900, 137, 159, 213]",,,0.0,,,0.13,,,0.0,,,0.4,,,0.25,,,0.02,,
0.19,,,"[900, 137, 159, 214]",,,0.0,,,0.1,,,0.0,,,0.42,,,0.26,,,0.02,,
0.19,,,"[897, 133, 166, 226]",,,0.0,,,0.12,,,0.0,,,0.28,,,0.4,,,0.01,,
0.15,,,"[898, 132, 166, 228]",,,0.0,,,0.11,,,0.0,,,0.29,,,0.42,,,0.04,,
0.15,,,"[898, 133, 164, 224]",,,0.0,,,0.13,,,0.0,,,0.34,,,0.35,,,0.02,,
0.11,,,"[897, 133, 164, 225]",,,0.0,,,0.14,,,0.0,,,0.26,,,0.43,,,0.05,,
0.16,,,"[897, 132, 165, 225]",,,0.0,,,0.14,,,0.0,,,0.28,,,0.4,,,0.02,,
0.21,,,"[896, 132, 166, 225]",,,0.0,,,0.15,,,0.0,,,0.26,,,0.37,,,0.02,,
0.17,,,"[898, 133, 163, 225]",,,0.0,,,0.13,,,0.0,,,0.23,,,0.45,,,0.02,,
0.25,,,"[898, 138, 159, 216]",,,0.0,,,0.26,,,0.0,,,0.21,,,0.24,,,0.03,,
0.26,,,"[898, 137, 160, 219]",,,0.0,,,0.25,,,0.0,,,0.18,,,0.27,,,0.05,,
0.24,0.04,,"[898, 138, 159, 216]","[1436, 1052, 23, 36]",,0.0,0.0,,0.28,0.36,,0.0,0.07,,0.2,0.43,,0.24,0.07,,0.04,0.02,
0.14,0.06,,"[898, 138, 159, 214]","[1436, 1052, 24, 37]",,0.0,0.0,,0.19,0.37,,0.0,0.09,,0.39,0.37,,0.23,0.09,,0.05,0.02,
0.2,,,"[899, 138, 157, 213]",,,0.0,,,0.18,,,0.0,,,0.33,,,0.23,,,0.07,,
0.3,,,"[898, 133, 161, 216]",,,0.0,,,0.13,,,0.01,,,0.24,,,0.29,,,0.02,,
0.25,,,"[898, 134, 159, 214]",,,0.0,,,0.09,,,0.0,,,0.22,,,0.4,,,0.04,,
0.34,,,"[900, 137, 153, 210]",,,0.0,,,0.17,,,0.0,,,0.13,,,0.32,,,0.03,,
0.23,,,"[900, 135, 155, 214]",,,0.0,,,0.26,,,0.0,,,0.2,,,0.28,,,0.03,,
0.23,,,"[898, 127, 162, 217]",,,0.0,,,0.09,,,0.01,,,0.31,,,0.36,,,0.01,,
0.19,,,"[901, 133, 154, 213]",,,0.0,,,0.15,,,0.0,,,0.24,,,0.42,,,0.0,,
0.32,,,"[897, 127, 165, 221]",,,0.0,,,0.16,,,0.01,,,0.14,,,0.36,,,0.01,,
0.32,,,"[902, 129, 159, 214]",,,0.0,,,0.1,,,0.01,,,0.19,,,0.38,,,0.0,,
0.37,,,"[900, 133, 160, 215]",,,0.0,,,0.2,,,0.0,,,0.17,,,0.25,,,0.01,,
0.21,,,"[900, 138, 163, 216]",,,0.0,,,0.21,,,0.0,,,0.2,,,0.38,,,0.0,,
0.34,,,"[903, 144, 160, 213]",,,0.0,,,0.2,,,0.0,,,0.2,,,0.25,,,0.01,,
0.42,,,"[908, 145, 162, 212]",,,0.0,,,0.2,,,0.0,,,0.12,,,0.25,,,0.01,,
0.52,,,"[912, 134, 172, 222]",,,0.0,,,0.2,,,0.01,,,0.1,,,0.17,,,0.01,,
0.35,,,"[905, 145, 173, 228]",,,0.0,,,0.3,,,0.0,,,0.06,,,0.28,,,0.01,,
0.36,,,"[910, 147, 168, 219]",,,0.0,,,0.27,,,0.0,,,0.12,,,0.24,,,0.01,,
0.45,,,"[915, 130, 171, 224]",,,0.0,,,0.22,,,0.01,,,0.14,,,0.16,,,0.01,,
0.34,,,"[913, 144, 165, 218]",,,0.0,,,0.45,,,0.0,,,0.06,,,0.13,,,0.01,,
0.23,,,"[914, 143, 163, 215]",,,0.0,,,0.37,,,0.0,,,0.17,,,0.22,,,0.01,,
0.28,,,"[914, 141, 162, 215]",,,0.0,,,0.3,,,0.01,,,0.13,,,0.27,,,0.01,,
0.27,,,"[916, 143, 158, 213]",,,0.0,,,0.43,,,0.01,,,0.08,,,0.2,,,0.01,,
0.17,,,"[916, 145, 159, 212]",,,0.0,,,0.48,,,0.01,,,0.11,,,0.21,,,0.03,,
0.17,,,"[915, 144, 158, 210]",,,0.0,,,0.39,,,0.01,,,0.15,,,0.28,,,0.01,,
0.24,,,"[915, 145, 158, 210]",,,0.0,,,0.42,,,0.02,,,0.12,,,0.17,,,0.03,,
0.19,,,"[914, 144, 160, 210]",,,0.0,,,0.29,,,0.01,,,0.22,,,0.29,,,0.01,,
0.27,,,"[912, 144, 161, 210]",,,0.0,,,0.24,,,0.01,,,0.19,,,0.29,,,0.01,,
0.22,,,"[911, 142, 163, 213]",,,0.0,,,0.25,,,0.01,,,0.14,,,0.38,,,0.01,,
0.15,,,"[912, 143, 162, 212]",,,0.0,,,0.18,,,0.0,,,0.31,,,0.35,,,0.0,,
0.26,,,"[912, 147, 159, 208]",,,0.0,,,0.27,,,0.0,,,0.21,,,0.24,,,0.01,,
0.22,,,"[914, 147, 159, 206]",,,0.0,,,0.23,,,0.0,,,0.29,,,0.26,,,0.0,,
0.24,,,"[909, 143, 162, 217]",,,0.0,,,0.19,,,0.0,,,0.15,,,0.41,,,0.01,,
0.2,,,"[907, 141, 166, 220]",,,0.0,,,0.15,,,0.0,,,0.22,,,0.42,,,0.01,,
0.17,,,"[907, 140, 167, 219]",,,0.0,,,0.19,,,0.0,,,0.3,,,0.34,,,0.01,,
0.19,,,"[908, 139, 168, 221]",,,0.0,,,0.12,,,0.0,,,0.25,,,0.42,,,0.01,,
0.15,,,"[908, 138, 166, 221]",,,0.0,,,0.13,,,0.0,,,0.25,,,0.45,,,0.0,,
0.16,,,"[907, 141, 163, 218]",,,0.0,,,0.18,,,0.0,,,0.38,,,0.26,,,0.02,,
0.17,,,"[909, 144, 158, 209]",,,0.0,,,0.2,,,0.0,,,0.26,,,0.35,,,0.02,,
0.24,,,"[911, 144, 159, 209]",,,0.0,,,0.13,,,0.0,,,0.26,,,0.37,,,0.0,,
0.2,,,"[908, 143, 163, 214]",,,0.0,,,0.15,,,0.0,,,0.34,,,0.3,,,0.02,,
0.29,,,"[905, 147, 165, 217]",,,0.0,,,0.21,,,0.0,,,0.18,,,0.3,,,0.02,,
0.29,,,"[904, 148, 167, 217]",,,0.0,,,0.17,,,0.0,,,0.17,,,0.35,,,0.02,,
0.27,,,"[905, 149, 166, 216]",,,0.0,,,0.14,,,0.0,,,0.22,,,0.36,,,0.01,,
0.16,,,"[905, 147, 163, 217]",,,0.0,,,0.14,,,0.0,,,0.39,,,0.27,,,0.04,,
0.2,,,"[905, 147, 161, 214]",,,0.0,,,0.14,,,0.0,,,0.29,,,0.36,,,0.01,,
0.21,,,"[907, 146, 159, 210]",,,0.0,,,0.21,,,0.0,,,0.28,,,0.29,,,0.01,,
0.24,,,"[906, 146, 162, 214]",,,0.0,,,0.16,,,0.0,,,0.21,,,0.38,,,0.01,,
0.16,,,"[908, 147, 161, 213]",,,0.0,,,0.13,,,0.0,,,0.38,,,0.32,,,0.01,,
0.24,,,"[909, 146, 160, 209]",,,0.0,,,0.16,,,0.0,,,0.34,,,0.25,,,0.01,,
0.28,,,"[907, 140, 165, 219]",,,0.0,,,0.11,,,0.0,,,0.34,,,0.26,,,0.0,,
0.48,,,"[912, 143, 158, 212]",,,0.0,,,0.12,,,0.0,,,0.16,,,0.24,,,0.0,,
0.15,,,"[906, 148, 165, 215]",,,0.0,,,0.08,,,0.0,,,0.25,,,0.52,,,0.0,,
0.54,,,"[907, 147, 165, 214]",,,0.0,,,0.09,,,0.0,,,0.2,,,0.16,,,0.0,,
0.52,,,"[905, 149, 167, 217]",,,0.0,,,0.15,,,0.0,,,0.08,,,0.24,,,0.01,,
0.62,,,"[908, 148, 160, 208]",,,0.0,,,0.13,,,0.0,,,0.07,,,0.18,,,0.0,,
0.63,,,"[909, 145, 160, 212]",,,0.0,,,0.09,,,0.0,,,0.11,,,0.16,,,0.0,,
0.44,,,"[905, 142, 164, 215]",,,0.0,,,0.09,,,0.0,,,0.23,,,0.24,,,0.0,,
0.52,,,"[904, 145, 162, 215]",,,0.0,,,0.13,,,0.0,,,0.14,,,0.2,,,0.01,,
0.34,,,"[900, 139, 165, 220]",,,0.0,,,0.2,,,0.0,,,0.21,,,0.24,,,0.01,,
0.39,,,"[899, 139, 164, 218]",,,0.0,,,0.21,,,0.0,,,0.16,,,0.22,,,0.02,,
0.28,,,"[902, 143, 158, 214]",,,0.0,,,0.25,,,0.0,,,0.22,,,0.24,,,0.01,,
0.42,,,"[902, 141, 165, 219]",,,0.0,,,0.09,,,0.0,,,0.19,,,0.29,,,0.01,,
0.62,,,"[908, 147, 155, 205]",,,0.0,,,0.09,,,0.0,,,0.11,,,0.18,,,0.0,,
0.26,,,"[897, 149, 166, 216]",,,0.0,,,0.13,,,0.0,,,0.17,,,0.43,,,0.01,,
0.42,,,"[895, 145, 171, 223]",,,0.0,,,0.09,,,0.0,,,0.1,,,0.39,,,0.01,,
0.71,,,"[898, 137, 163, 223]",,,0.0,,,0.07,,,0.0,,,0.08,,,0.13,,,0.01,,
0.44,,,"[898, 141, 166, 222]",,,0.0,,,0.1,,,0.0,,,0.2,,,0.26,,,0.0,,
0.32,,,"[897, 142, 163, 221]",,,0.0,,,0.14,,,0.0,,,0.18,,,0.36,,,0.01,,
0.3,,,"[897, 141, 164, 217]",,,0.0,,,0.13,,,0.0,,,0.27,,,0.28,,,0.01,,
0.37,,,"[896, 140, 163, 217]",,,0.0,,,0.14,,,0.0,,,0.19,,,0.29,,,0.01,,
0.34,,,"[897, 141, 162, 215]",,,0.0,,,0.15,,,0.0,,,0.19,,,0.31,,,0.01,,
0.31,,,"[896, 139, 165, 220]",,,0.0,,,0.11,,,0.0,,,0.31,,,0.28,,,0.0,,
0.2,,,"[900, 142, 162, 220]",,,0.0,,,0.11,,,0.0,,,0.32,,,0.35,,,0.01,,
0.4,,,"[902, 142, 160, 216]",,,0.0,,,0.13,,,0.0,,,0.14,,,0.33,,,0.0,,
0.4,,,"[901, 144, 162, 214]",,,0.0,,,0.15,,,0.0,,,0.14,,,0.3,,,0.01,,
0.37,,,"[903, 142, 160, 217]",,,0.0,,,0.1,,,0.0,,,0.25,,,0.26,,,0.01,,
0.54,,,"[901, 143, 160, 214]",,,0.0,,,0.11,,,0.0,,,0.16,,,0.18,,,0.01,,
0.48,,,"[899, 141, 162, 217]",,,0.0,,,0.13,,,0.0,,,0.2,,,0.19,,,0.0,,
0.31,,,"[897, 141, 161, 217]",,,0.0,,,0.12,,,0.0,,,0.36,,,0.19,,,0.01,,
0.33,,,"[896, 139, 161, 219]",,,0.0,,,0.12,,,0.0,,,0.28,,,0.26,,,0.01,,
0.28,,,"[896, 139, 161, 218]",,,0.0,,,0.12,,,0.0,,,0.37,,,0.22,,,0.01,,
0.2,,,"[895, 141, 161, 215]",,,0.0,,,0.13,,,0.0,,,0.42,,,0.23,,,0.02,,
0.2,,,"[894, 141, 163, 216]",,,0.0,,,0.14,,,0.0,,,0.41,,,0.24,,,0.02,,
0.18,,,"[895, 138, 165, 221]",,,0.0,,,0.1,,,0.0,,,0.4,,,0.3,,,0.01,,
